Feature3,Feature11,Feature12,Feature17,Feature18,Feature23,Feature25,Feature30,Feature32,Feature36,Feature43,Feature46,Feature50,Feature57,Feature62,Feature67,Feature68,Feature71,Feature74,Feature79,Feature80,Feature88,Feature90,Feature91,Feature96
0.052969822066390476,0.002129988804431846,9.040804477941238e-5,0.006744076388267071,1.3725191196631322e-4,0.012736926483235574,0.0011054581995176905,0.8248337162964288,3.01572480538524e-4,5.71217568851414e-4,0,0,0.009055197796629246,0,0,0,0.008556851315543585,0.008776000039745982,0.018090123858733896,4.163312556460306e-4,4.548841393585603e-5,0.04983726809861527,0.003598494708832419,0,3.8062679107039332e-6
0.08277351783541975,0.05758739620768955,0.03333182273102496,0,0.37893808868617257,0,0.0022860071546683836,0.0387092399291806,0.004328940530513102,0.00505692685947804,0.0013747012783752745,3.176323006705558e-4,0,0.040229048111863536,0,0,0.0175379152415643,3.313672150610214e-4,0.3176794718486942,0.006182475289584381,0.008005995414288519,9.34466331181103e-4,0.0038345541989552936,0,5.604328356148698e-4
0.017767407818875806,0.008262167635510327,0,3.85320054570698e-4,0,0.003954329141599002,7.698280218359186e-4,0.08786636003086803,3.4372332323623773e-4,0,0,2.5333666434672813e-4,0.0561429011272096,0.0017779843919693312,0,2.8074500141294506e-4,0.5532123227259352,3.817376073931658e-4,0.21762127060259207,4.4282916098254397e-4,0,9.141335483828897e-5,0.05000190120280819,2.5061121939664585e-4,1.9381091461924865e-4
1.2669910919881866e-4,8.643849755744956e-4,0,1.842950243978197e-4,0,0,1.8518508511978378e-6,0.9948798659279222,1.0684724940388436e-6,0,0,0,2.578033373225567e-5,0,0,0,0.0030475173548782193,8.233136316242721e-4,0,2.749698573872373e-6,6.647425689261122e-6,2.8015916159193796e-5,0,0,7.810278904327815e-6
0.015538561581046325,0,0.005778248351403793,0.0033092180137562275,1.015198011084237e-4,0,0.007442219360197244,0.3477485827184407,1.2702860732335074e-4,0,1.8463588385415826e-4,0,0.03205906857619109,0.494893222540445,0,0,0.030043024307279172,0,0.04467371176494618,0,0.0026285923557587375,2.789091946999006e-4,9.106747137444383e-4,0.014072852410900968,2.0992981890423994e-4
0.007901288665867732,0,0.007937748605890547,0.0034072754773602186,6.713780709094089e-5,0.0010042043604841177,4.2214861928706446e-4,0.3546976394755824,7.603919963252445e-4,0,0,0,0.11623531944417657,0.41769032242984727,0,0,0.03524190454472851,0.0019332990871142547,0.04544222432690687,1.1481822635782824e-4,4.368031564646753e-4,0.0016533099286789416,0.005054163847836916,0,0
4.071935594251664e-4,4.1033124239422334e-4,3.131847698084297e-5,2.166369649390788e-4,0,0,4.477119819011545e-6,7.455626463979413e-4,2.0511012041346856e-5,0.964451189686008,3.6127414937140155e-6,0,0.0013317157501652275,0.0021808748246926256,0,0,0.02942143350712354,3.590362841070521e-4,2.51123848553156e-4,2.169207360934979e-6,0,2.9732720480177195e-7,0,5.0804190182054794e-5,1.1171161111141833e-4
0.005704087127771879,0.001340150972928936,0,0,0.0231820740741341,0.108601959322933,2.5317361381447997e-4,0,0,0,5.169304790221467e-4,0,0,0.007086955127782657,0,0,0.8366535001848057,0.0019969192455942374,0,4.2696163607567685e-5,0.005198380156889725,0.009127311682967031,0,0,2.9586184774861167e-4
1.0706881072299216e-4,0,0,0,2.982868173064008e-6,3.6976672350647456e-4,7.498389825827518e-7,0.9980509610403397,3.42929995559498e-7,8.697008352110237e-4,0,2.850886576919773e-5,5.502108977576382e-6,3.8677082704203045e-6,2.1112090364436278e-5,3.323298515246493e-6,0,7.121065225504363e-7,4.379811365692879e-4,3.594328179727616e-6,0,3.260199460248001e-5,6.0640736519793764e-5,0,5.825787779002928e-7
0.02361989476721001,0.009805951031532964,6.109876529699837e-6,0.0015906496698132404,0.0019962510266747606,0.003053109554065656,0.0013583753694308448,0.9128611849060276,7.517227081709397e-5,3.541209882446912e-4,1.7095454494962125e-4,0,0.009428036284278267,2.1262846283030972e-4,0,1.7377331225365574e-4,0.032675468076108355,0,0,2.274509381293931e-5,0.0012628537623515035,4.462827410547936e-5,0,0.0012002440616202905,8.784866734296401e-5
